x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,k
0.66501785,0.6681495,0.67065213,0.67504882,0.66564427,0.66752081,0.67128349,0.67441489,0.66940149,0.66439215,42.399584
0.66355869,0.66947514,0.67419827,0.6825264,0.66474271,0.66828302,0.67539997,0.68131551,0.6718391,0.66237824,22.359803
0.66629737,0.66699741,0.66755735,0.66853794,0.66643734,0.66685733,0.66769757,0.6683976,0.66727742,0.66615733,190.288252
0.66630344,0.66699197,0.66754272,0.66850719,0.66644111,0.66685419,0.66768063,0.66836915,0.66726738,0.6661657,193.470086
0.66623722,0.66705136,0.66770253,0.66884307,0.66640001,0.66688842,0.66786566,0.66867978,0.66737699,0.66607436,163.595496
0.66563414,0.66759339,0.6691598,0.67190748,0.66602597,0.66720068,0.66955356,0.67151271,0.66837686,0.66524245,67.876616
0.66422656,0.66886681,0.67257293,0.67909685,0.66515498,0.66793341,0.67351222,0.67815192,0.67072134,0.66330014,28.557702
0.666165,0.66711615,0.66787688,0.66920953,0.66635519,0.66692576,0.66806752,0.66901865,0.66749658,0.66597475,140.004275
0.66591728,0.66733865,0.66847526,0.67046762,0.66620151,0.66705395,0.66876052,0.67018184,0.6679071,0.66563304,93.628974
0.66456406,0.66856042,0.67175304,0.67736829,0.66536356,0.66775722,0.6725606,0.67655655,0.67015782,0.66376593,33.187265
0.66599234,0.66727119,0.66829388,0.67008622,0.66624807,0.66701509,0.66855043,0.66982924,0.66778265,0.66573659,104.083613
0.66248211,0.67046143,0.6768264,0.68808002,0.66407952,0.66884926,0.67845601,0.68643366,0.67364828,0.66089173,16.533819
0.66628221,0.66701101,0.66759395,0.66861487,0.66642793,0.66686517,0.66773994,0.66846874,0.66730252,0.66613641,182.770876
0.6654829,0.66772966,0.66952573,0.67267746,0.66593225,0.66727914,0.66997762,0.67222425,0.66862804,0.6650338,59.168197
0.66614981,0.66712979,0.66791357,0.66928667,0.66634576,0.66693362,0.66811001,0.66908998,0.66752175,0.66595379,135.879234
0.66565417,0.66757536,0.66911135,0.67180554,0.66603839,0.66719029,0.66949742,0.67141851,0.6683436,0.66527009,69.225104
0.66602157,0.66724493,0.66822327,0.66993774,0.6662662,0.66699996,0.66846865,0.66969197,0.6677342,0.66577691,108.812924
0.66605018,0.66721924,0.66815417,0.66979247,0.66628395,0.66698516,0.66838863,0.66955765,0.6676868,0.66581637,113.874953
0.66511672,0.66806014,0.67041251,0.6745442,0.66570547,0.66746938,0.67100562,0.67394882,0.66923691,0.66452857,45.122347
0.66630484,0.66699072,0.66753933,0.66850007,0.66644198,0.66685347,0.66767671,0.66836257,0.66726506,0.66616763,194.221079
0.66621999,0.66706681,0.66774412,0.66893047,0.66638932,0.66689732,0.6679138,0.6687606,0.66740551,0.6660506,157.275236
0.66629388,0.66700054,0.66756577,0.66855564,0.66643518,0.66685913,0.66770732,0.66841396,0.66728319,0.66615252,188.504799
0.66627633,0.66701628,0.66760813,0.66864465,0.66642428,0.6668682,0.66775635,0.66849628,0.66731224,0.66612831,180.017197
0.66609858,0.66717578,0.66803728,0.66954671,0.66631398,0.66696011,0.66825326,0.66933043,0.66760661,0.66588313,123.600996
0.66628715,0.66700658,0.66758202,0.66858978,0.666431,0.66686261,0.66772613,0.66844554,0.66729433,0.66614323,185.156105
0.66406951,0.66900962,0.6729548,0.67990225,0.66505798,0.66801551,0.67395558,0.67889507,0.67098388,0.66308336,26.813575
0.66518568,0.66799784,0.67024541,0.67419236,0.66574817,0.66743353,0.67081188,0.67362383,0.66912216,0.66462372,47.236744
0.66293859,0.67004238,0.67571084,0.68572143,0.66436051,0.66860876,0.67715826,0.68426074,0.67288006,0.66152208,18.593185
0.66569051,0.66754264,0.66902346,0.67162064,0.66606091,0.66717145,0.66939558,0.67124762,0.66828328,0.66532022,71.812763
0.66583016,0.66741698,0.66868581,0.67091042,0.66614749,0.66709907,0.66900441,0.67059117,0.66805157,0.66551287,83.848685
0.66552862,0.66768846,0.6694151,0.67244467,0.66596058,0.66725542,0.66984941,0.67200914,0.6685521,0.66509687,61.556316
0.66624711,0.66704248,0.66767865,0.66879288,0.66640615,0.6668833,0.667838,0.66863336,0.66736061,0.66608801,167.460127
0.66576517,0.66747545,0.66884294,0.6712409,0.66610719,0.66713275,0.66918643,0.67089664,0.66815939,0.66542321,77.783132
0.66556117,0.66765912,0.66933633,0.6722789,0.66598075,0.66723853,0.66975812,0.67185596,0.66849802,0.66514178,63.377557
0.66604603,0.66722296,0.66816419,0.66981352,0.66628138,0.6669873,0.66840023,0.66957712,0.66769367,0.66581065,113.112256
0.66476764,0.66837592,0.67125893,0.67632705,0.66548946,0.66765109,0.67198731,0.67559526,0.66981831,0.66404687,36.775603
0.66623411,0.66705415,0.66771004,0.66885885,0.66639808,0.66689003,0.66787435,0.66869437,0.66738214,0.66607008,162.417426
0.66378812,0.66926587,0.6736395,0.68134693,0.66488426,0.66816278,0.6747508,0.68022777,0.67145474,0.66269495,24.164622
0.66631085,0.66698532,0.66752482,0.66846957,0.66644571,0.66685036,0.66765991,0.66833437,0.6672551,0.66617592,197.508518
0.66621843,0.66706821,0.66774789,0.6689384,0.66638835,0.66689813,0.66791817,0.66876793,0.6674081,0.66604845,156.726506
0.66520169,0.66798338,0.67020663,0.67411072,0.66575808,0.66742521,0.67076692,0.67354841,0.66909554,0.66464581,47.755979
0.66045734,0.6723357,0.68179687,0.69861097,0.66283688,0.66992337,0.68424798,0.69612259,0.67707599,0.6580945,11.049202
0.66624071,0.66704823,0.66769411,0.66882537,0.66640217,0.66688661,0.66785591,0.66866341,0.66737122,0.66607918,164.937671
0.66617992,0.66710277,0.66784087,0.66913384,0.66636445,0.66691804,0.66802583,0.66894866,0.66747188,0.66599533,144.302895
0.66619368,0.66709042,0.66780763,0.66906397,0.66637299,0.66691093,0.66798734,0.66888405,0.66744908,0.66601432,148.511362
0.6662179,0.66706869,0.66774916,0.66894108,0.66638802,0.6668984,0.66791965,0.66877041,0.66740898,0.66604772,156.541366
0.66377676,0.66927622,0.67366717,0.68140532,0.66487725,0.66816873,0.67478293,0.68028162,0.67147377,0.66267927,24.068484
0.66576891,0.66747208,0.66883389,0.67122188,0.66610951,0.66713081,0.66917595,0.67087906,0.66815319,0.66542837,78.108488
0.66448775,0.66862963,0.67193832,0.67775883,0.66531639,0.66779702,0.67277561,0.67691705,0.67028515,0.66366062,32.015121
0.66626283,0.66702838,0.66764071,0.66871313,0.6664159,0.66687518,0.66779408,0.66855961,0.66733459,0.66610969,173.989651
0.66611988,0.66715666,0.66798584,0.66943858,0.66632719,0.6669491,0.66819369,0.66923045,0.66757132,0.66591251,128.426644
0.66570463,0.66752993,0.66898932,0.67154883,0.66606966,0.66716413,0.66935603,0.67118125,0.66825985,0.66533969,72.870625
0.66351926,0.66951114,0.67429436,0.68272927,0.66471839,0.6683037,0.67551163,0.68150258,0.67190521,0.6623238,22.076087
0.66565215,0.66757718,0.66911624,0.67181583,0.66603713,0.66719134,0.66950308,0.67142801,0.66834696,0.6652673,69.086641
0.66569014,0.66754298,0.66902437,0.67162257,0.66606068,0.66717164,0.66939664,0.6712494,0.66828391,0.6653197,71.784831
0.66619405,0.66709009,0.66780676,0.66906214,0.66637321,0.66691074,0.66798633,0.66888236,0.66744848,0.66601481,148.625174
0.66613115,0.66714654,0.66795862,0.66938136,0.66633418,0.66694327,0.66816217,0.66917754,0.66755265,0.66592806,131.13592
0.66627318,0.66701911,0.66761575,0.66866067,0.66642232,0.66686983,0.66776517,0.66851109,0.66731747,0.66612396,178.570421
0.66596293,0.66729763,0.66836496,0.67023567,0.66622982,0.66703032,0.66863275,0.66996741,0.66783141,0.66569601,99.720836
0.66453448,0.66858724,0.67182486,0.67751967,0.66534527,0.66777265,0.67264394,0.67669629,0.67020717,0.6637251,32.722907
0.66618397,0.66709913,0.66783109,0.66911327,0.66636696,0.66691595,0.6680145,0.66892964,0.66746517,0.66600091,145.51651
0.66621213,0.66707387,0.6677631,0.66897038,0.66638444,0.66690139,0.66793578,0.6687975,0.66741854,0.66603976,154.549159
0.66606477,0.66720614,0.66811893,0.66971836,0.666293,0.66697761,0.66834781,0.66948914,0.66766262,0.6658365,116.642668
0.66621774,0.66706884,0.66774956,0.66894192,0.66638792,0.66689849,0.66792011,0.66877119,0.66740925,0.66604749,156.483764
0.66599064,0.66727272,0.66829799,0.67009486,0.66624702,0.66701597,0.66855519,0.66983723,0.66778547,0.66573424,103.821163
0.66602455,0.66724226,0.66821607,0.66992261,0.66626805,0.66699842,0.66846031,0.66967798,0.66772926,0.66578102,109.319238
0.66589765,0.66735629,0.66852268,0.67056734,0.66618934,0.66706411,0.66881544,0.67027402,0.66793963,0.66560597,91.232793
0.66201032,0.67089588,0.67798133,0.69052375,0.66378942,0.66909846,0.6798004,0.6886839,0.67444403,0.66024012,14.829634
0.66438047,0.668727,0.67219892,0.6783082,0.66525008,0.66785302,0.67307806,0.67742411,0.67046425,0.66351255,30.499371
0.66233738,0.67059456,0.67718048,0.68882901,0.66399049,0.66892564,0.67886808,0.68712348,0.6738922,0.66069185,15.971545
0.66613026,0.66714734,0.66796077,0.66938587,0.66633363,0.66694373,0.66816466,0.66918171,0.66755412,0.66592683,130.917978
0.66566144,0.66756881,0.66909377,0.67176856,0.66604289,0.66718652,0.66947705,0.67138433,0.66833154,0.66528011,69.727636
0.66600839,0.66725677,0.66825511,0.67000469,0.66625803,0.66700678,0.66850553,0.66975387,0.66775605,0.66575873,106.628431
0.6662815,0.66701164,0.66759565,0.66861842,0.66642749,0.66686553,0.6677419,0.66847203,0.66730368,0.66613545,182.43763
0.66544589,0.66776303,0.66961532,0.672866,0.66590932,0.66729836,0.67008146,0.67239846,0.66868954,0.66498273,57.365524
0.66586925,0.66738183,0.66859133,0.67071171,0.66617173,0.66707883,0.66889496,0.67040749,0.66798674,0.66556679,87.972755
0.66620919,0.6670765,0.6677702,0.66898529,0.66638261,0.66690291,0.667944,0.66881129,0.6674234,0.6660357,153.554716
0.66535746,0.66784278,0.66982939,0.67331657,0.66585454,0.66734427,0.67032959,0.67281476,0.66883651,0.66486072,53.471651
0.66384145,0.66921726,0.67350967,0.68107294,0.66491718,0.66813484,0.67459999,0.67997505,0.67136544,0.66276858,24.626183
0.66558952,0.66763359,0.66926775,0.67213461,0.66599832,0.66722382,0.66967865,0.67172262,0.66845095,0.66518089,65.052776
0.66494663,0.66821392,0.67082481,0.67541252,0.66560019,0.66755788,0.67148376,0.67475078,0.66952009,0.66429386,40.632045
0.66629017,0.66700387,0.66757474,0.66857448,0.66643287,0.66686105,0.66771769,0.66843138,0.66728934,0.6661474,186.642554
0.66623708,0.66705148,0.66770287,0.66884377,0.66639992,0.66688849,0.66786604,0.66868043,0.66737722,0.66607417,163.542872
0.66612791,0.66714944,0.66796643,0.66939778,0.66633218,0.66694494,0.66817122,0.66919272,0.66755801,0.6659236,130.346714
0.66626648,0.66702511,0.66763191,0.66869464,0.66641817,0.66687329,0.66778389,0.66854251,0.66732855,0.66611472,175.577512
0.66623485,0.66705348,0.66770825,0.66885507,0.66639854,0.66688964,0.66787227,0.66869088,0.66738091,0.6660711,162.697695
0.66512777,0.66805015,0.67038574,0.67448783,0.66571231,0.66746364,0.67097458,0.67389675,0.66921853,0.66454381,45.448311
0.6662754,0.66701712,0.66761038,0.66864939,0.6664237,0.66686868,0.66775896,0.66850067,0.66731379,0.66612702,179.58621
0.66604253,0.66722611,0.66817266,0.66983134,0.6662792,0.66698912,0.66841004,0.66959359,0.66769948,0.66580581,112.475026
0.66623674,0.66705179,0.66770369,0.66884549,0.66639971,0.66688866,0.66786699,0.66868202,0.66737778,0.66607371,163.413629
0.66627685,0.66701581,0.66760687,0.66864202,0.66642461,0.66686793,0.6677549,0.66849385,0.66731138,0.66612903,180.257347
0.66567129,0.66755994,0.66906994,0.67171843,0.666049,0.66718141,0.66944944,0.671338,0.66831518,0.6652937,70.42066
0.66441055,0.66869969,0.67212583,0.67815412,0.66526867,0.66783731,0.67299323,0.6772819,0.67041402,0.66355408,30.909866
0.66535345,0.6678464,0.66983909,0.67333698,0.66585206,0.66734635,0.67034083,0.67283362,0.66884317,0.6648552,53.307681
0.66589696,0.66735692,0.66852435,0.67057086,0.66618891,0.66706447,0.66881738,0.67027728,0.66794078,0.66560502,91.15048
0.66624196,0.66704711,0.6676911,0.66881905,0.66640295,0.66688597,0.66785242,0.66865756,0.66736915,0.6660809,165.422806
0.66626179,0.66702932,0.66764324,0.66871845,0.66641525,0.66687572,0.667797,0.66856453,0.66733632,0.66610825,173.538811
0.66060269,0.6722003,0.68143884,0.69785119,0.66292588,0.66984586,0.68383024,0.69542427,0.67682882,0.65829537,11.320905
0.66601093,0.6672545,0.66824898,0.66999181,0.6662596,0.66700547,0.66849843,0.66974195,0.66775184,0.66576223,107.041987
0.66588113,0.66737115,0.66856261,0.6706513,0.6661791,0.66707267,0.66886169,0.67035164,0.66796703,0.66558318,89.308091
0.66532575,0.66787139,0.66990617,0.67347818,0.6658349,0.66736074,0.67041859,0.67296407,0.66888922,0.66481698,52.200484
0.6645378,0.66858423,0.67181679,0.67750267,0.66534733,0.66777091,0.67263458,0.67668059,0.67020163,0.66372969,32.77442
0.66572113,0.66751508,0.66894943,0.67146491,0.66607989,0.66715558,0.66930981,0.67110369,0.66823248,0.66536245,74.146883
0.66629516,0.6669994,0.66756269,0.66854917,0.66643597,0.66685847,0.66770375,0.66840798,0.66728108,0.66615428,189.152844
0.66568501,0.66754759,0.66903677,0.67164864,0.6660575,0.6671743,0.669411,0.6712735,0.66829242,0.66531263,71.408557
0.66602014,0.66724623,0.66822674,0.66994505,0.66626531,0.6670007,0.66847267,0.66969872,0.66773659,0.66577493,108.570218
0.66617745,0.66710498,0.66784683,0.66914636,0.66636291,0.66691932,0.66803272,0.66896024,0.66747596,0.66599192,143.573602
0.66578001,0.6674621,0.66880706,0.67116544,0.66611639,0.66712506,0.66914487,0.67082689,0.66813477,0.66544368,79.089624
0.66630561,0.66699002,0.66753746,0.66849614,0.66644246,0.66685307,0.66767454,0.66835894,0.66726377,0.6661687,194.638596
0.6663023,0.66699299,0.66754546,0.66851296,0.6664404,0.66685478,0.66768381,0.66837449,0.66726926,0.66616413,192.864986
0.66545582,0.66775407,0.66959127,0.67281539,0.66591547,0.6672932,0.67005358,0.67235169,0.66867303,0.66499644,57.838636
0.66599488,0.66726892,0.66828776,0.67007335,0.66624964,0.66701378,0.66854335,0.66981735,0.66777845,0.66574008,104.477216
0.66562328,0.66760318,0.66918608,0.67196277,0.66601924,0.66720631,0.66958401,0.67156381,0.6683949,0.66522746,67.166879
0.66557391,0.66764764,0.66930551,0.67221405,0.66598864,0.66723192,0.6697224,0.67179603,0.66847687,0.66515936,64.119694
0.66259698,0.67035586,0.67654552,0.68748599,0.6641502,0.66878869,0.67812918,0.6858865,0.67345482,0.66105035,17.00852
0.66610856,0.66716682,0.66801316,0.66949602,0.66632017,0.66695495,0.66822533,0.66928356,0.66759007,0.6658969,125.817223
0.66600143,0.66726303,0.66827194,0.67004007,0.66625371,0.66701039,0.66852501,0.66978658,0.66776759,0.66574912,105.509014
0.66315926,0.66984025,0.67517218,0.68458323,0.66449646,0.66849271,0.67653193,0.68321176,0.67250927,0.66182678,19.780963
0.66555357,0.66766597,0.66935472,0.6723176,0.66597604,0.66724247,0.66977943,0.67189172,0.66851065,0.6651313,62.942828
0.66628178,0.66701139,0.66759497,0.668617,0.66642767,0.66686538,0.66774112,0.66847071,0.66730322,0.66613583,182.570518
0.66540544,0.6677995,0.66971323,0.67307206,0.66588426,0.66731936,0.67019493,0.67258885,0.66875675,0.66492693,55.516759
0.66480553,0.66834161,0.67116701,0.67613339,0.66551289,0.66763135,0.67188068,0.67541645,0.66975517,0.66409916,37.530026
0.66598524,0.66727757,0.66831104,0.67012229,0.66624367,0.66701876,0.6685703,0.66986259,0.66779442,0.66572679,102.996024
0.66631043,0.6669857,0.66752584,0.66847172,0.66644545,0.66685058,0.66766109,0.66833635,0.6672558,0.66617534,197.273586
0.66541606,0.66778993,0.66968752,0.67301796,0.66589084,0.66731384,0.67016514,0.67253887,0.66873911,0.66494157,55.990502
0.66615665,0.66712365,0.66789706,0.66925194,0.66635001,0.66693008,0.66809088,0.66905787,0.66751042,0.66596323,137.705754
0.66621259,0.66707345,0.66776198,0.66896802,0.66638472,0.66690115,0.66793448,0.66879532,0.66741777,0.6660404,154.707727
0.66539712,0.667807,0.66973336,0.67311444,0.66587911,0.66732367,0.67021828,0.67262801,0.66877058,0.66491545,55.151133
0.66619321,0.66709085,0.66780879,0.6690664,0.66637269,0.66691117,0.66798868,0.6688863,0.66744987,0.66601366,148.361106
0.66578873,0.66745425,0.66878596,0.67112105,0.6661218,0.66712054,0.66912042,0.67078586,0.66812029,0.66545572,79.878795
0.66612705,0.66715022,0.66796851,0.66940216,0.66633164,0.66694539,0.66817363,0.66919677,0.66755944,0.66592241,130.138108
0.66612801,0.66714935,0.66796619,0.66939728,0.66633224,0.66694489,0.66817094,0.66919226,0.66755785,0.66592373,130.370645
0.66603875,0.66722951,0.66818178,0.66985051,0.66627686,0.66699107,0.6684206,0.66961132,0.66770574,0.66580061,111.79719
0.66410183,0.66898022,0.67287619,0.67973645,0.66507794,0.6679986,0.67386431,0.67874209,0.67092983,0.66312798,27.155056
0.66625021,0.66703971,0.66767118,0.66877717,0.66640807,0.6668817,0.66782935,0.66861883,0.66735548,0.66609228,168.707474
0.66567867,0.6675533,0.66905211,0.67168092,0.66605357,0.66717759,0.66942878,0.67130333,0.66830295,0.66530387,70.948212
0.66512744,0.66805045,0.67038653,0.67448951,0.66571211,0.66746381,0.67097551,0.6738983,0.66921908,0.66454336,45.438517
0.6627637,0.67020277,0.67613802,0.68662439,0.66425282,0.66870083,0.67765511,0.68509275,0.67317419,0.66128059,17.747277
0.66609241,0.66718132,0.66805218,0.66957804,0.66631015,0.66696331,0.66827052,0.6693594,0.66761683,0.66587462,122.269659
0.66616043,0.66712026,0.66788792,0.66923273,0.66635235,0.66692812,0.6680803,0.66904011,0.66750415,0.66596845,138.737229
0.66142887,0.6714332,0.67940739,0.69354384,0.66343236,0.66940648,0.68146157,0.69146327,0.67542717,0.65943691,13.151687
0.66601249,0.6672531,0.66824522,0.66998389,0.66626057,0.66700466,0.66849407,0.66973464,0.66774926,0.66576438,107.297681
0.66534672,0.66785247,0.6698554,0.67337131,0.66584789,0.66734985,0.67035973,0.67286533,0.66885437,0.6648459,53.034197
0.66613698,0.6671413,0.66794454,0.66935176,0.6663378,0.66694025,0.66814587,0.66915016,0.66754299,0.6659361,132.58283
0.66504558,0.66812443,0.67058492,0.67490728,0.66566143,0.66750639,0.67120556,0.67428417,0.66935533,0.6644304,43.129622
0.66616952,0.6671121,0.66786598,0.66918662,0.66635799,0.66692342,0.6680549,0.66899746,0.6674891,0.66598098,141.27817
0.66582648,0.6674203,0.66869472,0.67092915,0.6661452,0.66710098,0.66901473,0.67060848,0.66805768,0.66550778,83.479716
0.66629284,0.66700147,0.66756829,0.66856092,0.66643453,0.66685967,0.66771023,0.66841885,0.66728491,0.66615108,187.978698
0.66473392,0.66840646,0.67134075,0.67649945,0.6654686,0.66766866,0.67208223,0.67575443,0.66987453,0.66400034,36.128979
0.66572938,0.66750765,0.66892946,0.67142291,0.66608501,0.6671513,0.66928668,0.67106487,0.66821877,0.66537384,74.802607
0.66445661,0.66865789,0.67201395,0.67791827,0.66529714,0.66781327,0.67286339,0.67706421,0.67033713,0.66361764,31.559969
0.66628824,0.6670056,0.66757938,0.66858424,0.66643168,0.66686204,0.66772307,0.66844041,0.66729252,0.66614474,185.691787
0.66626901,0.66702285,0.66762581,0.66868182,0.66641974,0.66687199,0.66777683,0.66853066,0.66732437,0.66611821,176.694477
0.66547972,0.66773253,0.66953343,0.67269366,0.66593028,0.66728079,0.66998654,0.67223922,0.66863332,0.66502941,59.008909
0.66614797,0.66713144,0.66791801,0.66929599,0.66634462,0.66693457,0.66811515,0.6690986,0.66752479,0.66595126,135.396969
0.66624157,0.66704746,0.66769204,0.66882101,0.66640271,0.66688617,0.6678535,0.66865937,0.66736979,0.66608036,165.272218
0.66605877,0.66721153,0.66813342,0.66974884,0.66628928,0.66698071,0.6683646,0.66951732,0.66767256,0.66582822,115.488154
0.66603216,0.66723542,0.66819769,0.66988396,0.66627277,0.66699448,0.66843902,0.66964225,0.66771665,0.66579152,110.63361
0.6654152,0.6677907,0.6696896,0.67302233,0.66589031,0.66731429,0.67016755,0.67254291,0.66874053,0.66494039,55.951935
0.66415083,0.66893566,0.67275703,0.67948512,0.6651082,0.66797299,0.67372596,0.6785102,0.67084791,0.66319561,27.689526
0.66627731,0.6670154,0.66760576,0.66863968,0.66642489,0.66686769,0.66775361,0.66849168,0.66731062,0.66612967,180.470994
0.66627862,0.66701423,0.66760261,0.66863305,0.6664257,0.66686702,0.66774996,0.66848556,0.66730845,0.66613147,181.079431
0.66612768,0.66714966,0.667967,0.66939898,0.66633203,0.66694506,0.66817188,0.66919383,0.6675584,0.66592327,130.289277
0.66572453,0.66751202,0.6689412,0.67144761,0.666082,0.66715381,0.66930028,0.67108769,0.66822683,0.66536714,74.41566
0.66574831,0.66749062,0.6688837,0.67132666,0.66609674,0.66714149,0.66923366,0.67097591,0.66818737,0.66539995,76.349819
0.66619183,0.66709208,0.6678121,0.66907336,0.66637184,0.66691188,0.66799251,0.66889273,0.66745214,0.66601176,147.931579
0.66627727,0.66701544,0.66760586,0.6686399,0.66642487,0.66686772,0.66775373,0.66849189,0.66731069,0.66612961,180.450949
0.66627312,0.66701916,0.66761587,0.66866093,0.66642229,0.66686986,0.66776532,0.66851134,0.66731755,0.66612389,178.546421
0.66622253,0.66706453,0.66773799,0.66891759,0.66639089,0.66689601,0.6679067,0.66874869,0.66740131,0.66605411,158.176354
0.66613459,0.66714345,0.66795031,0.66936389,0.66633632,0.66694149,0.66815255,0.66916138,0.66754695,0.66593281,131.986013
0.66398775,0.66908402,0.67315366,0.68032177,0.66500749,0.66805827,0.67418651,0.67928212,0.67112062,0.66297052,25.986593
0.66494987,0.66821098,0.67081693,0.67539593,0.6656022,0.66755619,0.67147462,0.67473546,0.66951468,0.66429834,40.709456
0.66627786,0.66701491,0.66760444,0.6686369,0.66642523,0.66686741,0.66775208,0.66848912,0.66730971,0.66613042,180.725296
0.66610591,0.66716919,0.66801956,0.66950947,0.66631853,0.66695632,0.66823274,0.66929599,0.66759445,0.66589325,125.221521
0.66081763,0.67200031,0.68090974,0.69672874,0.66305755,0.66973135,0.68321305,0.69439242,0.67646362,0.65859239,11.74744
0.66428614,0.66881267,0.67242812,0.67879147,0.66519179,0.66790228,0.6733441,0.67787011,0.67062179,0.66338237,29.279593
0.66615051,0.66712916,0.66791187,0.66928309,0.6663462,0.66693325,0.66810804,0.66908667,0.66752058,0.66595476,136.065336
0.66040903,0.67238072,0.6819159,0.6988636,0.66280731,0.66994914,0.68438688,0.69635475,0.67715817,0.65802774,10.961701
0.66494332,0.66821691,0.67083283,0.67542941,0.66559815,0.6675596,0.67149306,0.67476637,0.6695256,0.6642893,40.55353
0.66605225,0.66721738,0.66814917,0.66978196,0.66628523,0.66698409,0.66838284,0.66954794,0.66768337,0.66581922,114.25942
0.66617016,0.66711153,0.66786444,0.66918338,0.66635839,0.66692309,0.66805312,0.66899447,0.66748804,0.66598186,141.460088
0.66614207,0.66713673,0.66793224,0.66932591,0.66634096,0.66693762,0.66813163,0.66912626,0.66753455,0.66594313,133.872639
0.66533616,0.667862,0.66988096,0.67342511,0.66584135,0.66735533,0.67038936,0.67291504,0.66887191,0.66483134,52.611169
